"individual_1","individual_2","total_length"
"TAR02","S_Eskimo_Sireniki-1",7039000
"TAR02","S_English-2",5189000
"TAR02","UV1263",42551839
"TAR02","S_Even-2",7990000
"TAR02","ERS724851",6566000
"TAR02","S_Kalash-2",5503000
"TAR02","S_Dai-1",6650000
"TAR02","S_Basque-1",4145000
"TAR02","MEN01",32989000
"TAR02","ERS699828",8297000
"TAR02","ERS700554",8260000
"TAR02","ERS700537",8029000
"TAR02","S_Sardinian-1",3586000
"TAR02","ERS724852",8072000
"TAR02","S_Finnish-2",4194000
"TAR02","S_Papuan-11",60186471
"TAR02","ERS699817",6916000
"TAR02","ERS700563",8763000
"TAR02","13784_5",26547000
"TAR02","S_Dai-2",7428000
"TAR02","S_Japanese-2",7988000
"TAR02","ERS700538",8986000
"TAR02","S_Uygur-1",5696000
"TAR02","S_BedouinB-1",3356000
"TAR02","S_Madiga-1",5629000
"TAR02","ERS724861",7400000
"TAR02","S_Tujia-2",5873000
"TAR02","MAR04",30641000
"TAR02","S_Miao-2",9503000
"TAR02","ERS700557",9050000
"TAR02","S_Greek-2",3453000
"TAR02","S_Punjabi-1",5747000
"TAR02","BUN01",28277000
"TAR02","S_Relli-1",5353000
"TAR02","ERS724853",9268000
"TAR02","ERS724874",8140000
"TAR02","ERS985079",7407000
"TAR02","KUN05",29713000
"TAR02","ERS699819",7939000
"TAR02","S_North_Ossetian-2",4015000
"TAR02","S_Papuan-12",51176791
"TAR02","S_Yakut-2",7047000
"TAR02","S_Dai-3",7535000
"TAR02","ERS700560",9264000
"TAR02","S_Tajik-2",3070000
"TAR02","S_Russian-1",4910000
"TAR02","ERS699818",8295000
"TAR02","BUN04",30560000
"TAR02","ERS724835",7912000
"TAR02","S_Bengali-2",6098000
"TAR02","ERS724854",5631000
"TAR02","UV964",34781978
"TAR02","S_Khonda_Dora-1",5657000
"TAR02","S_Abkhasian-1",4823000
"TAR02","ERS699822",8570000
"TAR02","ERS724850",6257000
"TAR02","ERS724866",8562000
"TAR02","S_Burusho-1",6785000
"TAR02","ERS724848",10107000
"TAR02","S_Irula-1",4892000
"TAR02","UV931",32462102
"TAR02","S_Yadava-1",6265000
"TAR02","S_Druze-2",3409000
"TAR02","UV910",34698515
"TAR02","S_Korean-1",6748000
"TAR02","S_Georgian-1",3770000
"TAR02","S_Orcadian-1",4873000
"TAR02","ERS699811",7104000
"TAR02","S_Tajik-1",4521000
"TAR02","S_Eskimo_Chaplin-1",5578000
"TAR02","KUN03",31737000
"TAR02","ERS700559",7501000
"TAR02","S_Thai-2",7897000
"TAR02","ERS724857",6713000
"TAR02","S_Even-1",7418000
"TAR02","ERS724834",8478000
"TAR02","S_Hungarian-1",4282000
"TAR02","MAR05",27061000
"TAR02","ERS699820",5582000
"TAR02","S_Makrani-2",2471000
"TAR02","S_Cambodian-2",8371000
"TAR02","ERS724859",8102000
"TAR02","ERS724875",8499000
"TAR02","13748_6",30301000
"TAR02","S_Lahu-2",7519000
"TAR02","S_Irula-2",5341000
"TAR02","ERS699812",8778000
"TAR02","S_Turkish-2",4089000
"TAR02","S_Yemenite_Jew-2",2780000
"TAR02","S_Brahui-2",4095000
"TAR02","S_Iraqi_Jew-1",4191000
"TAR02","ERS700535",9112000
"TAR02","S_Kyrgyz-2",6076000
"TAR02","ERS985090",8351000
"TAR02","ERS700543",10284000
"TAR02","ERS984054",9037000
"TAR02","S_Brahui-1",4543000
"TAR02","S_Mala-3",8202000
"TAR02","S_Han-1",9833000
"TAR02","S_Naxi-2",6183000
"TAR02","S_Saami-2",6762000
"TAR02","ERS700558",9153000
"TAR02","S_Tubalar-1",6319000
"TAR02","S_Lezgin-1",4413000
"TAR02","S_Polish-1",4719000
"TAR02","ERS700562",6720000
"TAR02","S_Kusunda-2",5224000
"TAR02","S_Xibo-2",7510000
"TAR02","S_Lezgin-2",4576000
"TAR02","ERS724867",6995000
"TAR02","S_Norwegian-1",4807000
"TAR02","ERS699827",6980000
"TAR02","S_Bulgarian-1",6276000
"TAR02","ERS699813",7864000
"TAR02","S_Abkhasian-2",2397000
"TAR02","S_Brahmin-2",6288000
"TAR02","S_Kinh-2",6530000
"TAR02","S_Tuscan-1",4086000
"TAR02","S_Spanish-1",4891000
"TAR02","S_Yi-1",6197000
"TAR02","S_Thai-1",9736000
"TAR02","S_Palestinian-3",2701000
"TAR02","BUN05",28425000
"TAR02","S_Bergamo-2",4169000
"TAR02","13748_8",30002000
"TAR02","S_Kusunda-1",5849000
"TAR02","S_Tlingit-1",6134000
"TAR02","S_Albanian-1",5552000
"TAR02","S_Tubalar-2",6994000
"TAR02","ERS699824",6782000
"ERS700541","ERS700536",19111000
"ERS700541","S_English-1",4071000
"ERS700541","S_Papuan-2",17465306
"ERS700541","S_Eskimo_Sireniki-1",14077000
"ERS700541","S_English-2",3966000
"ERS700541","UV1263",17464488
"ERS700541","S_Even-2",14756000
"ERS700541","ERS724851",10877000
"ERS700541","S_Kalash-2",6009000
"ERS700541","S_Dai-1",16799000
"ERS700541","S_Basque-1",3507000
"ERS700541","MEN01",8389000
"ERS700541","ERS699828",14596000
"ERS700541","ERS700554",15357000
"ERS700541","ERS700537",15210000
"ERS700541","S_Sardinian-1",4833000
"ERS700541","ERS724852",8817000
"ERS700541","S_Finnish-2",4846000
"ERS700541","S_Papuan-11",19220433
"ERS700541","ERS699817",13032000
"ERS700541","ERS700563",19997000
"ERS700541","13784_5",6961000
"ERS700541","S_Dai-2",13243000
"ERS700541","S_Japanese-2",14462000
"ERS700541","ERS700538",16785000
"ERS700541","S_Uygur-1",10864000
"ERS700541","S_BedouinB-1",2922000
"ERS700541","S_Madiga-1",6085000
"ERS700541","ERS724861",16023000
"ERS700541","S_Tujia-2",12056000
"ERS700541","MAR04",9335000
"ERS700541","S_Miao-2",14042000
"ERS700541","ERS700557",18393000
"ERS700541","S_Greek-2",3214000
"ERS700541","S_Punjabi-1",6259000
"ERS700541","BUN01",7642000
"ERS700541","S_Relli-1",8247000
"ERS700541","ERS724853",17962000
"ERS700541","ERS724874",16391000
"ERS700541","ERS985079",14230000
"ERS700541","KUN05",10019000
"ERS700541","ERS699819",15043000
"ERS700541","S_North_Ossetian-2",3642000
"ERS700541","S_Papuan-12",13076011
"ERS700541","S_Yakut-2",14387000
"ERS700541","S_Dai-3",16082000
"ERS700541","ERS700560",17347000
"ERS700541","S_Tajik-2",5241000
"ERS700541","S_Russian-1",6168000
"ERS700541","ERS699818",14252000
"ERS700541","BUN04",8347000
"ERS700541","ERS724835",16935000
"ERS700541","S_Bengali-2",7632000
"ERS700541","ERS724854",16929000
"ERS700541","UV964",18444170
"ERS700541","S_Khonda_Dora-1",8113000
"ERS700541","S_Abkhasian-1",4600000
"ERS700541","ERS699822",14773000
"ERS700541","ERS724850",8424000
"ERS700541","ERS724866",17945000
"ERS700541","S_Burusho-1",7272000
"ERS700541","ERS724848",16895000
"ERS700541","S_Irula-1",7868000
"ERS700541","UV931",16991391
"ERS700541","S_Yadava-1",7246000
"ERS700541","S_Druze-2",3418000
"ERS700541","UV910",15205429
"ERS700541","S_Korean-1",15471000
"ERS700541","S_Georgian-1",4536000
"ERS700541","S_Orcadian-1",6740000
"ERS700541","ERS699811",11805000
"ERS700541","S_Tajik-1",5297000
"ERS700541","S_Eskimo_Chaplin-1",12861000
"ERS700541","KUN03",8328000
"ERS700541","ERS700559",17918000
"ERS700541","S_Thai-2",13552000
"ERS700541","ERS724857",16392000
"ERS700541","S_Even-1",14507000
"ERS700541","ERS724834",16955000
"ERS700541","S_Hungarian-1",4613000
"ERS700541","MAR05",8637000
"ERS700541","ERS699820",14310000
"ERS700541","S_Makrani-2",3234000
"ERS700541","S_Cambodian-2",13842000
"ERS700541","ERS724859",16649000
"ERS700541","ERS724875",15684000
"ERS700541","13748_6",8848000
"ERS700541","S_Lahu-2",16778000
"ERS700541","S_Irula-2",5829000
"ERS700541","ERS699812",14617000
"ERS700541","S_Turkish-2",3841000
"ERS700541","S_Yemenite_Jew-2",3707000
"ERS700541","S_Brahui-2",5191000
"ERS700541","S_Iraqi_Jew-1",4468000
"ERS700541","ERS700535",16786000
"ERS700541","S_Kyrgyz-2",13179000
"ERS700541","ERS985090",17590000
"ERS700541","ERS700543",19514000
"ERS700541","ERS984054",16520000
"ERS700541","S_Brahui-1",5103000
"ERS700541","S_Mala-3",7597000
"ERS700541","S_Han-1",16648000
"ERS700541","S_Naxi-2",16493000
"ERS700541","S_Saami-2",9858000
"ERS700541","ERS700558",18065000
"ERS700541","S_Tubalar-1",12024000
"ERS700541","S_Lezgin-1",4659000
"ERS700541","S_Polish-1",4572000
"ERS700541","ERS700562",16511000
"ERS700541","S_Kusunda-2",10304000
"ERS700541","S_Xibo-2",16685000
"ERS700541","S_Lezgin-2",4476000
"ERS700541","ERS724867",13819000
"ERS700541","S_Norwegian-1",5665000
"ERS700541","ERS699827",12291000
"ERS700541","S_Bulgarian-1",3353000
"ERS700541","ERS699813",14465000
"ERS700541","S_Abkhasian-2",2397000
"ERS700541","S_Brahmin-2",6634000
"ERS700541","S_Kinh-2",14646000
"ERS700541","S_Tuscan-1",4011000
"ERS700541","S_Spanish-1",4350000
"ERS700541","S_Yi-1",15812000
"ERS700541","S_Thai-1",14992000
"ERS700541","S_Palestinian-3",2798000
"ERS700541","BUN05",8283000
"ERS700541","S_Bergamo-2",3263000
"ERS700541","13748_8",9612000
"ERS700541","S_Kusunda-1",12384000
"ERS700541","S_Tlingit-1",8726000
"ERS700541","S_Albanian-1",4751000
"ERS700541","S_Tubalar-2",13522000
"ERS700541","ERS699824",14397000
"ERS700536","S_English-1",4222000
"ERS700536","S_Papuan-2",25174063
"ERS700536","S_Eskimo_Sireniki-1",14435000
"ERS700536","S_English-2",5179000
"ERS700536","UV1263",20269557
"ERS700536","S_Even-2",13843000
"ERS700536","ERS724851",12803000
"ERS700536","S_Kalash-2",6335000
"ERS700536","S_Dai-1",16185000
"ERS700536","S_Basque-1",4570000
"ERS700536","MEN01",12702000
"ERS700536","ERS699828",14306000
"ERS700536","ERS700554",18492000
"ERS700536","ERS700537",18822000
"ERS700536","S_Sardinian-1",4818000
"ERS700536","ERS724852",8557000
"ERS700536","S_Finnish-2",4925000
"ERS700536","S_Papuan-11",28364814
"ERS700536","ERS699817",14657000
"ERS700536","ERS700563",19507000
"ERS700536","13784_5",11031000
"ERS700536","S_Dai-2",13055000
"ERS700536","S_Japanese-2",14910000
"ERS700536","ERS700538",17709000
"ERS700536","S_Uygur-1",10718000
"ERS700536","S_BedouinB-1",3969000
"ERS700536","S_Madiga-1",5506000
"ERS700536","ERS724861",16507000
"ERS700536","S_Tujia-2",14288000
"ERS700536","MAR04",10554000
"ERS700536","S_Miao-2",15521000
"ERS700536","ERS700557",19879000
"ERS700536","S_Greek-2",4141000
"ERS700536","S_Punjabi-1",6603000
"ERS700536","BUN01",10497000
"ERS700536","S_Relli-1",7802000
"ERS700536","ERS724853",18141000
"ERS700536","ERS724874",16708000
"ERS700536","ERS985079",15807000
"ERS700536","KUN05",13849000
"ERS700536","ERS699819",16254000
"ERS700536","S_North_Ossetian-2",5044000
"ERS700536","S_Papuan-12",22463289
"ERS700536","S_Yakut-2",13516000
"ERS700536","S_Dai-3",14765000
"ERS700536","ERS700560",18277000
"ERS700536","S_Tajik-2",6834000
"ERS700536","S_Russian-1",6663000
"ERS700536","ERS699818",14016000
"ERS700536","BUN04",10824000
"ERS700536","ERS724835",18614000
"ERS700536","S_Bengali-2",9399000
"ERS700536","ERS724854",16676000
"ERS700536","UV964",18080199
"ERS700536","S_Khonda_Dora-1",8628000
"ERS700536","S_Abkhasian-1",5502000
"ERS700536","ERS699822",14360000
"ERS700536","ERS724850",9265000
"ERS700536","ERS724866",17720000
"ERS700536","S_Burusho-1",8580000
"ERS700536","ERS724848",17934000
"ERS700536","S_Irula-1",7495000
"ERS700536","UV931",20957827
"ERS700536","S_Yadava-1",8458000
"ERS700536","S_Druze-2",4304000
"ERS700536","UV910",14147360
"ERS700536","S_Korean-1",16187000
"ERS700536","S_Georgian-1",4724000
"ERS700536","S_Orcadian-1",5524000
"ERS700536","ERS699811",13487000
"ERS700536","S_Tajik-1",4784000
"ERS700536","S_Eskimo_Chaplin-1",14121000
"ERS700536","KUN03",11282000
"ERS700536","ERS700559",16319000
"ERS700536","S_Thai-2",12262000
"ERS700536","ERS724857",16588000
"ERS700536","S_Even-1",14518000
"ERS700536","ERS724834",17839000
"ERS700536","S_Hungarian-1",4079000
"ERS700536","MAR05",12455000
"ERS700536","ERS699820",14877000
"ERS700536","S_Makrani-2",3466000
"ERS700536","S_Cambodian-2",14516000
"ERS700536","ERS724859",16643000
"ERS700536","ERS724875",15748000
"ERS700536","13748_6",10810000
"ERS700536","S_Lahu-2",16650000
"ERS700536","S_Irula-2",4756000
"ERS700536","ERS699812",14988000
"ERS700536","S_Turkish-2",5203000
"ERS700536","S_Yemenite_Jew-2",5057000
"ERS700536","S_Brahui-2",5199000
"ERS700536","S_Iraqi_Jew-1",4128000
"ERS700536","ERS700535",18131000
"ERS700536","S_Kyrgyz-2",13552000
"ERS700536","ERS985090",15839000
"ERS700536","ERS700543",18677000
"ERS700536","ERS984054",18810000
"ERS700536","S_Brahui-1",5014000
"ERS700536","S_Mala-3",9099000
"ERS700536","S_Han-1",17536000
"ERS700536","S_Naxi-2",15232000
"ERS700536","S_Saami-2",10830000
"ERS700536","ERS700558",16862000
"ERS700536","S_Tubalar-1",13272000
"ERS700536","S_Lezgin-1",5858000
"ERS700536","S_Polish-1",5598000
"ERS700536","ERS700562",18171000
"ERS700536","S_Kusunda-2",9224000
"ERS700536","S_Xibo-2",15523000
"ERS700536","S_Lezgin-2",5802000
"ERS700536","ERS724867",15781000
"ERS700536","S_Norwegian-1",5414000
"ERS700536","ERS699827",12593000
"ERS700536","S_Bulgarian-1",4106000
"ERS700536","ERS699813",14227000
"ERS700536","S_Abkhasian-2",3020000
"ERS700536","S_Brahmin-2",6551000
"ERS700536","S_Kinh-2",14756000
"ERS700536","S_Tuscan-1",5391000
"ERS700536","S_Spanish-1",4955000
"ERS700536","S_Yi-1",14751000
"ERS700536","S_Thai-1",15627000
"ERS700536","S_Palestinian-3",3368000
"ERS700536","BUN05",12052000
"ERS700536","S_Bergamo-2",4526000
"ERS700536","13748_8",11166000
"ERS700536","S_Kusunda-1",10916000
"ERS700536","S_Tlingit-1",10445000
"ERS700536","S_Albanian-1",6447000
"ERS700536","S_Tubalar-2",14479000
"ERS700536","ERS699824",16596000
"S_English-1","S_Papuan-2",7485410
"S_English-1","S_Eskimo_Sireniki-1",5665000
"S_English-1","S_English-2",8068000
"S_English-1","UV1263",5970910
"S_English-1","S_Even-2",4421000
"S_English-1","ERS724851",4686000
"S_English-1","S_Kalash-2",4386000
"S_English-1","S_Dai-1",3788000
"S_English-1","S_Basque-1",7165000
"S_English-1","MEN01",4178000
"S_English-1","ERS699828",3606000
"S_English-1","ERS700554",4740000
"S_English-1","ERS700537",4292000
"S_English-1","S_Sardinian-1",7163000
"S_English-1","ERS724852",6675000
"S_English-1","S_Finnish-2",9397000
"S_English-1","S_Papuan-11",9573235
"S_English-1","ERS699817",4287000
"S_English-1","ERS700563",6683000
"S_English-1","13784_5",2990000
"S_English-1","S_Dai-2",4096000
"S_English-1","S_Japanese-2",2719000
"S_English-1","ERS700538",4529000
"S_English-1","S_Uygur-1",5384000
"S_English-1","S_BedouinB-1",5489000
"S_English-1","S_Madiga-1",4904000
"S_English-1","ERS724861",4996000
"S_English-1","S_Tujia-2",4708000
"S_English-1","MAR04",4942000
"S_English-1","S_Miao-2",3756000
"S_English-1","ERS700557",3208000
"S_English-1","S_Greek-2",6985000
"S_English-1","S_Punjabi-1",4937000
"S_English-1","BUN01",3974000
"S_English-1","S_Relli-1",4155000
"S_English-1","ERS724853",3333000
"S_English-1","ERS724874",5712000
"S_English-1","ERS985079",4991000
"S_English-1","KUN05",4137000
"S_English-1","ERS699819",4886000
"S_English-1","S_North_Ossetian-2",5499000
"S_English-1","S_Papuan-12",5745736
"S_English-1","S_Yakut-2",4873000
"S_English-1","S_Dai-3",4231000
"S_English-1","ERS700560",5715000
"S_English-1","S_Tajik-2",5885000
"S_English-1","S_Russian-1",7401000
"S_English-1","ERS699818",5650000
"S_English-1","BUN04",5206000
"S_English-1","ERS724835",4181000
"S_English-1","S_Bengali-2",5816000
"S_English-1","ERS724854",4959000
"S_English-1","UV964",7925482
"S_English-1","S_Khonda_Dora-1",4185000
"S_English-1","S_Abkhasian-1",6495000
"S_English-1","ERS699822",4782000
"S_English-1","ERS724850",4588000
"S_English-1","ERS724866",4873000
"S_English-1","S_Burusho-1",5340000
"S_English-1","ERS724848",3956000
"S_English-1","S_Irula-1",3891000
"S_English-1","UV931",8062015
"S_English-1","S_Yadava-1",4627000
"S_English-1","S_Druze-2",4623000
"S_English-1","UV910",9937528
"S_English-1","S_Korean-1",4228000
"S_English-1","S_Georgian-1",6727000
"S_English-1","S_Orcadian-1",10411000
"S_English-1","ERS699811",4148000
"S_English-1","S_Tajik-1",8147000
"S_English-1","S_Eskimo_Chaplin-1",4791000
"S_English-1","KUN03",4674000
"S_English-1","ERS700559",4789000
"S_English-1","S_Thai-2",4903000
"S_English-1","ERS724857",4026000
"S_English-1","S_Even-1",4033000
"S_English-1","ERS724834",6340000
"S_English-1","S_Hungarian-1",7179000
"S_English-1","MAR05",3721000
"S_English-1","ERS699820",4410000
"S_English-1","S_Makrani-2",3622000
"S_English-1","S_Cambodian-2",4202000
"S_English-1","ERS724859",4070000
"S_English-1","ERS724875",4693000
"S_English-1","13748_6",4459000
"S_English-1","S_Lahu-2",3833000
"S_English-1","S_Irula-2",4296000
"S_English-1","ERS699812",4416000
"S_English-1","S_Turkish-2",4733000
"S_English-1","S_Yemenite_Jew-2",4897000
"S_English-1","S_Brahui-2",5517000
"S_English-1","S_Iraqi_Jew-1",5215000
"S_English-1","ERS700535",4018000
"S_English-1","S_Kyrgyz-2",5134000
"S_English-1","ERS985090",5216000
"S_English-1","ERS700543",5767000
"S_English-1","ERS984054",3995000
"S_English-1","S_Brahui-1",6247000
"S_English-1","S_Mala-3",3702000
"S_English-1","S_Han-1",4273000
"S_English-1","S_Naxi-2",4021000
"S_English-1","S_Saami-2",8679000
"S_English-1","ERS700558",4241000
"S_English-1","S_Tubalar-1",6988000
"S_English-1","S_Lezgin-1",6806000
"S_English-1","S_Polish-1",8503000
"S_English-1","ERS700562",4454000
"S_English-1","S_Kusunda-2",3584000
"S_English-1","S_Xibo-2",4086000
"S_English-1","S_Lezgin-2",5324000
"S_English-1","ERS724867",4791000
"S_English-1","S_Norwegian-1",7548000
"S_English-1","ERS699827",2816000
"S_English-1","S_Bulgarian-1",7816000
"S_English-1","ERS699813",4606000
"S_English-1","S_Abkhasian-2",6044000
"S_English-1","S_Brahmin-2",4409000
"S_English-1","S_Kinh-2",4809000
"S_English-1","S_Tuscan-1",8609000
"S_English-1","S_Spanish-1",8234000
"S_English-1","S_Yi-1",3977000
"S_English-1","S_Thai-1",3443000
"S_English-1","S_Palestinian-3",6747000
"S_English-1","BUN05",3746000
"S_English-1","S_Bergamo-2",9295000
"S_English-1","13748_8",4097000
"S_English-1","S_Kusunda-1",3888000
"S_English-1","S_Tlingit-1",7514000
"S_English-1","S_Albanian-1",7780000
"S_English-1","S_Tubalar-2",6809000
"S_English-1","ERS699824",2510000
"S_Papuan-2","S_Eskimo_Sireniki-1",14261989
"S_Papuan-2","S_English-2",6943270
"S_Papuan-2","UV1263",88957263
"S_Papuan-2","S_Even-2",15802034
"S_Papuan-2","ERS724851",11713011
"S_Papuan-2","S_Kalash-2",10299613
"S_Papuan-2","S_Dai-1",16303922
"S_Papuan-2","S_Basque-1",6693550
"S_Papuan-2","MEN01",62180808
"S_Papuan-2","ERS699828",17873398
"S_Papuan-2","ERS700554",15308095
"S_Papuan-2","ERS700537",18651183
"S_Papuan-2","S_Sardinian-1",6101332
"S_Papuan-2","ERS724852",16159207
"S_Papuan-2","S_Finnish-2",6988153
"S_Papuan-2","S_Papuan-11",135214806
"S_Papuan-2","ERS699817",15126577
"S_Papuan-2","ERS700563",20670693
"S_Papuan-2","13784_5",52755994
"S_Papuan-2","S_Dai-2",16173610
"S_Papuan-2","S_Japanese-2",14050003
"S_Papuan-2","ERS700538",18973895
"S_Papuan-2","S_Uygur-1",13886444
"S_Papuan-2","S_BedouinB-1",5263761
"S_Papuan-2","S_Madiga-1",10931451
"S_Papuan-2","ERS724861",17589100
"S_Papuan-2","S_Tujia-2",13270020
"S_Papuan-2","MAR04",62421813
"S_Papuan-2","S_Miao-2",17360236
"S_Papuan-2","ERS700557",17952708
"S_Papuan-2","S_Greek-2",6462483
"S_Papuan-2","S_Punjabi-1",11622098
"S_Papuan-2","BUN01",55824978
"S_Papuan-2","S_Relli-1",10633078
"S_Papuan-2","ERS724853",17342058
"S_Papuan-2","ERS724874",18855003
"S_Papuan-2","ERS985079",15210286
"S_Papuan-2","KUN05",67221906
"S_Papuan-2","ERS699819",18675368
"S_Papuan-2","S_North_Ossetian-2",8031533
"S_Papuan-2","S_Papuan-12",117348733
"S_Papuan-2","S_Yakut-2",11887282
"S_Papuan-2","S_Dai-3",16588942
"S_Papuan-2","ERS700560",22679415
"S_Papuan-2","S_Tajik-2",6366895
"S_Papuan-2","S_Russian-1",7729258
"S_Papuan-2","ERS699818",18086786
"S_Papuan-2","BUN04",68106847
"S_Papuan-2","ERS724835",11857228
"S_Papuan-2","S_Bengali-2",14270958
"S_Papuan-2","ERS724854",16060821
"S_Papuan-2","UV964",73218928
"S_Papuan-2","S_Khonda_Dora-1",10637270
"S_Papuan-2","S_Abkhasian-1",7516697
"S_Papuan-2","ERS699822",19204317
"S_Papuan-2","ERS724850",9459637
"S_Papuan-2","ERS724866",20858702
"S_Papuan-2","S_Burusho-1",13796284
"S_Papuan-2","ERS724848",19043316
"S_Papuan-2","S_Irula-1",11403049
"S_Papuan-2","UV931",72447957
"S_Papuan-2","S_Yadava-1",15630208
"S_Papuan-2","S_Druze-2",4732921
"S_Papuan-2","UV910",62692258
"S_Papuan-2","S_Korean-1",13406045
"S_Papuan-2","S_Georgian-1",6709288
"S_Papuan-2","S_Orcadian-1",7312039
"S_Papuan-2","ERS699811",17833322
"S_Papuan-2","S_Tajik-1",7986029
"S_Papuan-2","S_Eskimo_Chaplin-1",15588805
"S_Papuan-2","KUN03",66621810
"S_Papuan-2","ERS700559",14893574
"S_Papuan-2","S_Thai-2",17940200
"S_Papuan-2","ERS724857",14655024
"S_Papuan-2","S_Even-1",12336596
"S_Papuan-2","ERS724834",19065024
"S_Papuan-2","S_Hungarian-1",5064308
"S_Papuan-2","MAR05",56859174
"S_Papuan-2","ERS699820",12147636
"S_Papuan-2","S_Makrani-2",5597167
"S_Papuan-2","S_Cambodian-2",13683911
"S_Papuan-2","ERS724859",20001366
"S_Papuan-2","ERS724875",18819326
"S_Papuan-2","13748_6",71224820
"S_Papuan-2","S_Lahu-2",17209162
"S_Papuan-2","S_Irula-2",10222402
"S_Papuan-2","ERS699812",17479904
"S_Papuan-2","S_Turkish-2",5491528
"S_Papuan-2","S_Yemenite_Jew-2",4736151
"S_Papuan-2","S_Brahui-2",8806862
"S_Papuan-2","S_Iraqi_Jew-1",7564632
"S_Papuan-2","ERS700535",15230606
"S_Papuan-2","S_Kyrgyz-2",14259490
"S_Papuan-2","ERS985090",17950200
"S_Papuan-2","ERS700543",23173875
"S_Papuan-2","ERS984054",21771543
"S_Papuan-2","S_Brahui-1",7499906
"S_Papuan-2","S_Mala-3",14155646
"S_Papuan-2","S_Han-1",20839989
"S_Papuan-2","S_Naxi-2",16623409
"S_Papuan-2","S_Saami-2",12526630
"S_Papuan-2","ERS700558",19892093
"S_Papuan-2","S_Tubalar-1",11269859
"S_Papuan-2","S_Lezgin-1",6964830
"S_Papuan-2","S_Polish-1",6465226
"S_Papuan-2","ERS700562",13167179
"S_Papuan-2","S_Kusunda-2",10734005
"S_Papuan-2","S_Xibo-2",14618403
"S_Papuan-2","S_Lezgin-2",6746545
"S_Papuan-2","ERS724867",15735591
"S_Papuan-2","S_Norwegian-1",6623488
"S_Papuan-2","ERS699827",13732548
"S_Papuan-2","S_Bulgarian-1",8901984
"S_Papuan-2","ERS699813",15831893
"S_Papuan-2","S_Abkhasian-2",3554226
"S_Papuan-2","S_Brahmin-2",11993289
"S_Papuan-2","S_Kinh-2",12519027
"S_Papuan-2","S_Tuscan-1",6905174
"S_Papuan-2","S_Spanish-1",8752062
"S_Papuan-2","S_Yi-1",13176319
"S_Papuan-2","S_Thai-1",17749361
"S_Papuan-2","S_Palestinian-3",4072384
"S_Papuan-2","BUN05",55294132
"S_Papuan-2","S_Bergamo-2",7812045
"S_Papuan-2","13748_8",54977518
"S_Papuan-2","S_Kusunda-1",13444385
"S_Papuan-2","S_Tlingit-1",12501452
"S_Papuan-2","S_Albanian-1",8798693
"S_Papuan-2","S_Tubalar-2",14880718
"S_Papuan-2","ERS699824",16822633
"S_Eskimo_Sireniki-1","S_English-2",5072000
"S_Eskimo_Sireniki-1","UV1263",14335993
"S_Eskimo_Sireniki-1","S_Even-2",14223000
"S_Eskimo_Sireniki-1","ERS724851",11188000
"S_Eskimo_Sireniki-1","S_Kalash-2",7140000
"S_Eskimo_Sireniki-1","S_Dai-1",13998000
"S_Eskimo_Sireniki-1","S_Basque-1",3981000
"S_Eskimo_Sireniki-1","MEN01",8466000
"S_Eskimo_Sireniki-1","ERS699828",11427000
"S_Eskimo_Sireniki-1","ERS700554",13852000
"S_Eskimo_Sireniki-1","ERS700537",12014000
"S_Eskimo_Sireniki-1","S_Sardinian-1",4969000
"S_Eskimo_Sireniki-1","ERS724852",9685000
"S_Eskimo_Sireniki-1","S_Finnish-2",6329000
"S_Eskimo_Sireniki-1","S_Papuan-11",16920109
"S_Eskimo_Sireniki-1","ERS699817",11159000
"S_Eskimo_Sireniki-1","ERS700563",14216000
"S_Eskimo_Sireniki-1","13784_5",6654000
"S_Eskimo_Sireniki-1","S_Dai-2",11922000
"S_Eskimo_Sireniki-1","S_Japanese-2",12112000
"S_Eskimo_Sireniki-1","ERS700538",12673000
"S_Eskimo_Sireniki-1","S_Uygur-1",10186000
"S_Eskimo_Sireniki-1","S_BedouinB-1",3627000
"S_Eskimo_Sireniki-1","S_Madiga-1",6079000
"S_Eskimo_Sireniki-1","ERS724861",10856000
"S_Eskimo_Sireniki-1","S_Tujia-2",12027000
"S_Eskimo_Sireniki-1","MAR04",6874000
"S_Eskimo_Sireniki-1","S_Miao-2",13362000
"S_Eskimo_Sireniki-1","ERS700557",13054000
"S_Eskimo_Sireniki-1","S_Greek-2",3173000
"S_Eskimo_Sireniki-1","S_Punjabi-1",6110000
"S_Eskimo_Sireniki-1","BUN01",7351000
"S_Eskimo_Sireniki-1","S_Relli-1",7651000
"S_Eskimo_Sireniki-1","ERS724853",13556000
"S_Eskimo_Sireniki-1","ERS724874",12310000
"S_Eskimo_Sireniki-1","ERS985079",12229000
"S_Eskimo_Sireniki-1","KUN05",7949000
"S_Eskimo_Sireniki-1","ERS699819",11904000
"S_Eskimo_Sireniki-1","S_North_Ossetian-2",5713000
"S_Eskimo_Sireniki-1","S_Papuan-12",12731232
