"individual_1","individual_2","total_length"
"S_Papuan-3","S_Naxi-1",30278362
"S_Papuan-3","UV1196",149018559
"S_Papuan-3","UV1003",170822113
"S_Papuan-3","ERS699821",28315741
"S_Papuan-3","ERS984054",29475406
"S_Papuan-3","S_Oroqen-2",28931449
"S_Papuan-3","S_Tuscan-2",13088876
"S_Papuan-3","UV940",132648550
"S_Papuan-3","S_Punjabi-3",23686623
"S_Papuan-3","MEN04",121316089
"S_Papuan-3","ERS724833",25559897
"S_Papuan-3","S_Georgian-1",13884994
"S_Papuan-3","UV986",155230524
"S_Papuan-3","ERS700546",28510116
"S_Papuan-3","MAR04",122645819
"S_Papuan-3","S_Palestinian-2",15728928
"S_Papuan-3","BUN05",116435045
"S_Papuan-3","S_BedouinB-2",11763672
"S_Papuan-3","S_Chukchi-1",19877987
"S_Papuan-3","S_Papuan-6",243767222
"S_Papuan-3","UV910",131009107
"S_Papuan-3","S_Lezgin-2",16728824
"S_Papuan-3","ERS700543",30460125
"S_Papuan-3","ERS700537",28387985
"S_Papuan-3","S_Ami-1",27159346
"S_Papuan-3","S_Kinh-2",28349739
"S_Papuan-3","S_Relli-2",19912600
"S_Papuan-3","S_Abkhasian-2",10767282
"S_Papuan-3","UV956",150566442
"S_Papuan-3","S_Cambodian-2",27982289
"S_Papuan-3","13784_3",118198776
"S_Papuan-3","MEN01",127540924
"S_Papuan-3","S_Kapu-2",18723430
"S_Papuan-3","S_Finnish-3",20681334
"S_Papuan-3","S_Papuan-10",237880912
"S_Papuan-3","MEN02",132804791
"S_Papuan-3","UV897",136541709
"S_Papuan-3","S_French-1",12299363
"S_Papuan-3","ERS700532",28954027
"S_Papuan-3","S_Relli-1",19486087
"S_Papuan-3","UV305",159468746
"S_Papuan-3","ERS699815",28479328
"S_Papuan-3","ERS700563",32418286
"S_Papuan-3","S_Brahui-1",15725536
"S_Papuan-3","ERS985079",29182160
"S_Papuan-3","S_Khonda_Dora-1",24133940
"S_Papuan-3","S_Estonian-1",15843037
"S_Papuan-3","S_Japanese-1",26512283
"S_Papuan-3","S_Burmese-1",25618853
"S_Papuan-3","S_Cambodian-1",29432897
"S_Papuan-3","13748_8",119400902
"S_Papuan-3","S_Kalash-2",15366846
"S_Papuan-3","S_Korean-1",28973486
"S_Papuan-3","S_BedouinB-1",13615431
"S_Papuan-3","ERS724872",31752734
"S_Papuan-3","S_Hazara-2",22470497
"S_Papuan-3","ERS700535",32364975
"S_Papuan-3","S_Sindhi-2",15942626
"S_Papuan-3","ERS724874",27831406
"S_Papuan-3","TAR01",129442879
"S_Papuan-3","S_Bengali-2",25969716
"S_Papuan-3","S_Aleut-2",17841210
"S_Papuan-3","ERS724868",30052301
"S_Papuan-3","S_Tajik-1",17394583
"S_Papuan-3","S_Hungarian-2",17211558
"S_Papuan-3","S_Jordanian-2",9411365
"S_Papuan-3","ERS699828",23116721
"S_Papuan-3","13733_8",127604722
"S_Papuan-3","13784_5",114931127
"S_Papuan-3","ERS699825",28148697
"S_Papuan-3","13748_5",120695957
"S_Papuan-3","UV580",151097768
"S_Papuan-3","UV573",153404488
"S_Papuan-3","ERS724834",26957507
"S_Papuan-3","S_Hungarian-1",15333681
"S_Papuan-3","S_Samaritan-1",10453308
"S_Papuan-3","13748_3",127112191
"S_Papuan-3","S_Lahu-1",27842301
"S_Papuan-3","ERS699820",24386348
"S_Papuan-3","S_Thai-2",29220197
"S_Papuan-3","S_Burusho-2",21781768
"S_Papuan-3","UV923",148095950
"S_Papuan-3","S_She-2",24056901
"S_Papuan-3","S_Pathan-2",20226137
"S_Papuan-3","S_Armenian-2",11766962
"S_Papuan-3","S_Japanese-3",27898662
"S_Papuan-3","S_Czech-2",15367542
"S_Papuan-3","MAR03",120417967
"S_Papuan-3","ERS985090",28743843
"S_Papuan-3","S_Spanish-1",16955761
"S_Papuan-3","S_Aleut-1",24902985
"S_Papuan-3","ERS700533",26284961
"S_Papuan-3","S_Tuscan-1",18446400
"S_Papuan-3","S_Even-1",26317656
"S_Papuan-3","S_Eskimo_Sireniki-2",26867694
"S_Papuan-3","S_Dai-3",29243631
"S_Papuan-3","13748_4",108992359
"S_Papuan-3","S_Jordanian-3",15019406
"S_Papuan-3","S_Finnish-1",14361696
"S_Papuan-3","S_Yemenite_Jew-1",12257752
"S_Papuan-3","ERS700561",26422961
"S_Papuan-3","S_Pathan-1",16625651
"S_Papuan-3","S_Albanian-1",17185706
"S_Papuan-3","S_Mansi-2",22079570
"S_Papuan-3","13784_2",123640416
"S_Papuan-3","S_Madiga-2",19241607
"S_Papuan-3","S_Punjabi-1",24262562
"S_Papuan-3","MAR02",114685177
"S_Papuan-3","S_Kapu-1",23016678
"S_Papuan-3","KUN05",119772790
"S_Papuan-3","S_Druze-1",16430481
"S_Papuan-3","S_Thai-1",28707360
"S_Papuan-3","S_Bergamo-2",13193832
"S_Papuan-3","ERS724852",24700808
"S_Papuan-3","S_Papuan-8",238390979
"S_Papuan-3","UV1230",138428503
"S_Papuan-3","S_Miao-1",22673833
"S_Papuan-3","S_Estonian-2",15721738
"S_Papuan-3","S_Greek-1",12237717
"S_Papuan-3","ERS700553",32451428
"S_Papuan-3","S_Yadava-2",21546898
"S_Papuan-3","ERS724866",29288427
"S_Papuan-3","ERS700562",29871798
"S_Papuan-3","S_Yakut-1",29106561
"S_Papuan-3","S_Palestinian-1",13213717
"S_Papuan-3","13784_4",116954068
"S_Papuan-3","S_Tubalar-2",27563867
"S_Papuan-3","ERS700558",30777376
"S_Papuan-3","S_Japanese-2",25794617
"S_Papuan-3","ERS724861",29649978
"S_Papuan-3","S_Eskimo_Naukan-1",27109467
"S_Papuan-3","S_Iraqi_Jew-1",14787173
"S_Papuan-3","ERS724835",27973411
"S_Papuan-3","S_Tu-1",27796195
"S_Papuan-3","ERS699819",30138121
"S_Papuan-3","S_Mongola-1",28218461
"S_Papuan-3","ERS724876",28656116
"S_Papuan-3","SS6004472",126028374
"S_Papuan-3","ERS724859",30442271
"S_Papuan-3","S_Madiga-1",21885337
"S_Papuan-3","ERS699812",30281835
"S_Papuan-3","ERS699822",30793200
"S_Papuan-3","S_English-2",15989593
"S_Papuan-3","ERS700529",29664678
"S_Papuan-3","S_Sardinian-1",13491398
"S_Papuan-3","ERS699813",27721220
"S_Papuan-3","S_Russian-1",16574177
"S_Papuan-3","S_Russian-2",14926729
"S_Papuan-3","ERS699814",29582084
"S_Papuan-3","S_Brahmin-2",20359457
"S_Papuan-3","ERS724853",27444924
"S_Papuan-3","S_Makrani-1",17861415
"S_Papuan-3","S_Lahu-2",28094925
"S_Papuan-3","S_Druze-2",12639838
"S_Papuan-3","ERS699826",28477722
"S_Papuan-3","S_Tujia-2",29205048
"S_Papuan-3","ERS699827",25770099
"S_Papuan-3","S_Sindhi-1",20587740
"S_Papuan-3","S_Bulgarian-1",16715477
"S_Papuan-3","S_Mansi-1",27263167
"S_Papuan-3","S_Yi-2",27199445
"S_Papuan-3","S_Basque-2",15362497
"S_Papuan-3","ERS700534",29636677
"S_Papuan-3","ERS985092",29224689
"S_Papuan-3","S_Mala-3",22729599
"S_Papuan-3","BUN04",121868568
"S_Papuan-3","S_Abkhasian-1",19786021
"S_Papuan-3","S_Iraqi_Jew-2",15228502
"S_Papuan-3","S_Tujia-1",30603632
"S_Papuan-3","S_Iranian-2",16306424
"S_Papuan-3","S_Mongola-2",29648652
"S_Papuan-3","ERS724851",25486918
"S_Papuan-3","S_Yemenite_Jew-2",15807375
"S_Papuan-3","S_Adygei-1",13857514
"S_Papuan-3","S_Hazara-1",21411104
"S_Papuan-3","S_Xibo-2",24024495
"S_Papuan-3","S_Orcadian-2",15821544
"S_Papuan-3","ERS985078",33837722
"S_Papuan-3","S_Even-3",28315366
"S_Papuan-3","S_Yi-1",23863723
"S_Papuan-3","S_Makrani-2",11623987
"S_Papuan-3","S_Jordanian-1",10941571
"S_Papuan-3","S_Burusho-1",20804300
"S_Papuan-3","S_Punjabi-4",19833111
"S_Papuan-3","ERS700560",30603555
"S_Papuan-3","S_Spanish-2",14625353
"S_Papuan-3","S_Lezgin-1",17483770
"S_Papuan-3","S_Even-2",24837665
"S_Papuan-3","S_Balochi-2",17227093
"ERS724857","ERS724870",21232000
"ERS724857","S_Eskimo_Chaplin-1",17722000
"ERS724857","S_Georgian-2",8142000
"ERS724857","S_Greek-2",8278000
"ERS724857","S_Punjabi-2",10718000
"ERS724857","ERS942344",22326000
"ERS724857","S_Ulchi-1",22339000
"ERS724857","ERS699816",19450000
"ERS724857","S_Naxi-3",20014000
"ERS724857","S_Chechen-1",9652000
"ERS724857","S_Miao-2",18742000
"ERS724857","ERS699823",21341000
"ERS724857","S_Papuan-7",24565928
"ERS724857","ERS724863",21785000
"ERS724857","ERS724869",22173000
"ERS724857","ERS700552",23717000
"ERS724857","S_Papuan-9",24101397
"ERS724857","KUN01",14581000
"ERS724857","S_Tlingit-1",10469000
"ERS724857","UV1266",24706131
"ERS724857","S_Papuan-5",23601148
"ERS724857","S_She-1",17838000
"ERS724857","S_Armenian-1",7783000
"ERS724857","S_Finnish-2",8803000
"ERS724857","ERS700550",23575000
"ERS724857","S_Brahmin-1",10025000
"ERS724857","S_Irula-1",11486000
"ERS724857","UV952",28081363
"ERS724857","S_Adygei-2",7825000
"ERS724857","UV946",24329737
"ERS724857","S_Yakut-2",18677000
"ERS724857","13748_6",16131000
"ERS724857","13748_7",15489000
"ERS724857","ERS985091",23088000
"ERS724857","ERS724856",21155000
"ERS724857","S_North_Ossetian-2",8024000
"ERS724857","S_Oroqen-1",21770000
"ERS724857","UV958",22566191
"ERS724857","TAR05",16492000
"ERS724857","S_Papuan-14",28972613
"ERS724857","S_Kusunda-1",16084000
"ERS724857","UV886",23010642
"ERS724857","S_Papuan-2",23959633
"ERS724857","S_Hezhen-2",18590000
"ERS724857","S_North_Ossetian-1",7689000
"ERS724857","UV1043",21078410
"ERS724857","S_English-1",7977000
"ERS724857","ERS700557",24023000
"ERS724857","S_Papuan-4",24612458
"ERS724857","ERS700542",22879000
"ERS724857","ERS699830",12188000
"ERS724857","UV1224",23477233
"ERS724857","ERS700556",24990000
"ERS724857","S_Kyrgyz-1",16483000
"ERS724857","BUN01",17604000
"ERS724857","UV1260",26127552
"ERS724857","ERS724864",24606000
"ERS724857","S_Han-1",23197000
"ERS724857","UV500",25436342
"ERS724857","S_Mala-2",12122000
"ERS724857","S_Dai-2",18747000
"ERS724857","S_Dai-1",19719000
"ERS724857","13748_2",16934000
"ERS724857","UV1263",22986249
"ERS724857","S_Ulchi-2",19687000
"ERS724857","S_Turkish-2",7383000
"ERS724857","S_Itelman-1",18750000
"ERS724857","S_Iranian-1",7974000
"ERS724857","ERS700531",23371000
"ERS724857","ERS724873",21827000
"ERS724857","S_Norwegian-1",8519000
"ERS724857","ERS724854",22088000
"ERS724857","S_Bulgarian-2",8323000
"ERS724857","S_Eskimo_Naukan-2",16790000
"ERS724857","S_Burmese-2",19479000
"ERS724857","S_Xibo-1",21012000
"ERS724857","S_Saami-1",10698000
"ERS724857","S_Balochi-1",8089000
"ERS724857","MAR01",17227000
"ERS724857","ERS724865",20436000
"ERS724857","S_Daur-2",20177000
"ERS724857","S_Kalash-1",8619000
"ERS724857","ERS724858",25674000
"ERS724857","S_Icelandic-2",8301000
"ERS724857","ERS699829",20426000
"ERS724857","UV964",25489973
"ERS724857","ERS699824",21117000
"ERS724857","S_Naxi-2",22108000
"ERS724857","S_Uygur-2",16794000
"ERS724857","ERS724875",20497000
"ERS724857","S_Tlingit-2",14095000
"ERS724857","S_Papuan-12",26074446
"ERS724857","KUN02",16869000
"ERS724857","MEN05",15550000
"ERS724857","ERS724862",23058000
"ERS724857","ERS724871",24120000
"ERS724857","S_Tajik-2",9419000
"ERS724857","ERS699811",17620000
"ERS724857","S_Kyrgyz-2",17796000
"ERS724857","ERS724850",13598000
"ERS724857","UV944",23089792
"ERS724857","ERS700559",25022000
"ERS724857","KUN03",15413000
"ERS724857","ERS700538",22007000
"ERS724857","S_Bergamo-1",6503000
"ERS724857","S_Kusunda-2",14637000
"ERS724857","S_Ami-2",19222000
"ERS724857","ERS724849",15916000
"ERS724857","S_Polish-1",8984000
"ERS724857","S_Bengali-1",12496000
"ERS724857","UV927",26952940
"ERS724857","MAR05",16527000
"ERS724857","S_Palestinian-3",6927000
"ERS724857","MEN03",16614000
"ERS724857","S_Tu-2",22143000
"ERS724857","ERS724867",19729000
"ERS724857","UV518",24682371
"ERS724857","S_Uygur-1",14157000
"ERS724857","S_Hezhen-1",20389000
"ERS724857","S_Icelandic-1",7598000
"ERS724857","S_Yadava-1",11811000
"ERS724857","S_Naxi-1",19594000
"ERS724857","UV1196",24475696
"ERS724857","UV1003",24982667
"ERS724857","ERS699821",23702000
"ERS724857","ERS984054",20902000
"ERS724857","S_Oroqen-2",22136000
"ERS724857","S_Tuscan-2",7812000
"ERS724857","UV940",28437343
"ERS724857","S_Punjabi-3",11088000
"ERS724857","MEN04",18704000
"ERS724857","ERS724833",21893000
"ERS724857","S_Georgian-1",8504000
"ERS724857","UV986",24258869
"ERS724857","ERS700546",25027000
"ERS724857","MAR04",15367000
"ERS724857","S_Palestinian-2",7067000
"ERS724857","BUN05",16176000
"ERS724857","S_BedouinB-2",7558000
"ERS724857","S_Chukchi-1",13715000
"ERS724857","S_Papuan-6",23937957
"ERS724857","UV910",24571072
"ERS724857","S_Lezgin-2",7381000
"ERS724857","ERS700543",23545000
"ERS724857","ERS700537",23778000
"ERS724857","S_Ami-1",17577000
"ERS724857","S_Kinh-2",18409000
"ERS724857","S_Relli-2",11063000
"ERS724857","S_Abkhasian-2",6976000
"ERS724857","UV956",25377120
"ERS724857","S_Cambodian-2",17844000
"ERS724857","13784_3",16577000
"ERS724857","MEN01",16632000
"ERS724857","S_Kapu-2",10149000
"ERS724857","S_Finnish-3",8813000
"ERS724857","S_Papuan-10",27139334
"ERS724857","MEN02",16232000
"ERS724857","UV897",23132642
"ERS724857","S_French-1",6970000
"ERS724857","ERS700532",19809000
"ERS724857","S_Relli-1",10750000
"ERS724857","UV305",19608820
"ERS724857","ERS699815",21341000
"ERS724857","ERS700563",23602000
"ERS724857","S_Brahui-1",8142000
"ERS724857","ERS985079",22972000
"ERS724857","S_Khonda_Dora-1",13153000
"ERS724857","S_Estonian-1",8757000
"ERS724857","S_Japanese-1",21593000
"ERS724857","S_Burmese-1",18874000
"ERS724857","S_Cambodian-1",20611000
"ERS724857","13748_8",16195000
